time, body_id, mass, pos_x, pos_y, pos_z, vel_x, vel_y, vel_z
13, 9, 6.54e-09, 37.3518, 12.6078, 0, -0.324648, 0.934375, 0
13.5, 0, 1, 0.00758898, -0.005966, 0, 0.00218842, -0.0013175, 0
13.5, 1, 3e-06, -0.989093, 0.095688, 0, -0.634102, -6.24026, 0
13.5, 2, 1.66e-07, -0.340797, -0.167514, 0, 4.22894, -9.14194, 0
13.5, 3, 2.45e-06, 0.716098, -0.150102, 0, 1.47346, 7.23021, 0
13.5, 4, 3.23e-07, 0.430482, 1.45496, 0, -4.89293, 1.40174, 0
13.5, 5, 0.000954, 3.52841, 3.83812, 0, -2.02432, 1.86699, 0
13.5, 6, 0.000286, -9.28453, 2.96521, 0, -0.615271, -1.90586, 0
13.5, 7, 4.36e-05, 10.1343, 16.1677, 0, -1.2225, 0.753908, 0
13.5, 8, 5.12e-05, 26.304, 14.6685, 0, -0.562127, 0.989494, 0
13.5, 9, 6.54e-09, 37.1865, 13.0739, 0, -0.336687, 0.930231, 0
14, 0, 1, 0.00877096, -0.00648148, 0, 0.00250844, -0.000755618, 0
14, 1, 3e-06, 1.00319, -0.111718, 0, 0.663662, 6.24746, 0
14, 2, 1.66e-07, -0.187035, -0.337712, 0, 8.63582, -5.14702, 0
14, 3, 2.45e-06, 0.151763, -0.715202, 0, 7.23661, 1.4588, 0
14, 4, 3.23e-07, -1.48464, 0.251941, 0, -0.866054, -5.03624, 0
14, 5, 0.000954, 2.4061, 4.62779, 0, -2.43859, 1.27362, 0
14, 6, 0.000286, -9.54226, 1.99819, 0, -0.414782, -1.95876, 0
14, 7, 4.36e-05, 9.51599, 16.533, 0, -1.25045, 0.707328, 0
14, 8, 5.12e-05, 26.0182, 15.1605, 0, -0.58107, 0.978692, 0
14, 9, 6.54e-09, 37.0152, 13.538, 0, -0.348675, 0.925934, 0
14.5, 0, 1, 0.0100943, -0.00668741, 0, 0.00269484, -4.20311e-05, 0
14.5, 1, 3e-06, -0.985783, 0.102484, 0, -0.68057, -6.2341, 0
14.5, 2, 1.66e-07, 0.0349213, -0.391877, 0, 10.0036, 0.605306, 0
14.5, 3, 2.45e-06, -0.587178, -0.414212, 0, 4.16208, -6.09545, 0
14.5, 4, 3.23e-07, -0.0788913, -1.52348, 0, 5.09037, -0.312859, 0
14.5, 5, 0.000954, 1.11814, 5.09735, 0, -2.68328, 0.594061, 0
14.5, 6, 0.000286, -9.6986, 1.00992, 0, -0.210048, -1.99081, 0
14.5, 7, 4.36e-05, 8.88414, 16.8748, 0, -1.27665, 0.659705, 0
14.5, 8, 5.12e-05, 25.7229, 15.6471, 0, -0.59981, 0.967532, 0
14.5, 9, 6.54e-09, 36.8378, 13.9998, 0, -0.360611, 0.921487, 0
15, 0, 1, 0.0114484, -0.00655459, 0, 0.00271207, 0.000609294, 0
15, 1, 3e-06, 1.00508, -0.119222, 0, 0.710698, 6.24351, 0
15, 2, 1.66e-07, 0.247992, -0.312689, 0, 7.92286, 6.0995, 0
15, 3, 2.45e-06, -0.59651, 0.384876, 0, -3.99221, -6.20365, 0
15, 4, 3.23e-07, 1.53416, 0.057067, 0, -0.209895, 5.07771, 0
15, 5, 0.000954, -0.246211, 5.21538, 0, -2.74253, -0.124299, 0
15, 6, 0.000286, -9.75196, 0.0109031, 0, -0.00318601, -2.00173, 0
15, 7, 4.36e-05, 8.23964, 17.1926, 0, -1.30105, 0.611107, 0
15, 8, 5.12e-05, 25.4184, 16.128, 0, -0.618341, 0.956016, 0
15, 9, 6.54e-09, 36.6546, 14.4594, 0, -0.372493, 0.916889, 0
15.5, 0, 1, 0.0127682, -0.00607843, 0, 0.00254632, 0.00130465, 0
15.5, 1, 3e-06, -0.982256, 0.110592, 0, -0.727836, -6.22741, 0
15.5, 2, 1.66e-07, 0.379832, -0.128297, 0, 3.14483, 9.49076, 0
15.5, 3, 2.45e-06, 0.136629, 0.70625, 0, -7.26801, 1.26597, 0
15.5, 4, 3.23e-07, -0.203059, 1.49759, 0, -5.04215, -0.73708, 0
15.5, 5, 0.000954, -1.59293, 4.97484, 0, -2.61338, -0.831975, 0
15.5, 6, 0.000286, -9.70179, -0.988264, 0, 0.203674, -1.9914, 0
15.5, 7, 4.36e-05, 7.58339, 17.4858, 0, -1.32362, 0.561602, 0
15.5, 8, 5.12e-05, 25.1046, 16.6031, 0, -0.636656, 0.944147, 0
15.5, 9, 6.54e-09, 36.4653, 14.9167, 0, -0.384319, 0.912141, 0
16, 0, 1, 0.013943, -0.0052739, 0, 0.00217681, 0.00186685, 0
