time, body_id, mass, pos_x, pos_y, pos_z, vel_x, vel_y, vel_z
14.4, 54, 6.30884e-05, 11.6653, -1.05474, 0.903416, 0.126767, 1.82748, 0.180524
14.4, 55, 4.15071e-05, -6.80904, 6.90496, 0.374488, -1.4625, -1.42258, 0.0220056
14.4, 56, 8.77751e-05, 10.1564, 3.21223, -0.780422, -0.607637, 1.81132, -0.10046
14.4, 57, 1.39243e-05, 9.36362, 1.47131, -1.04367, -0.403082, 1.98572, -0.0311483
14.4, 58, 3.51604e-05, 2.89683, -6.14126, -0.0794063, 2.18612, 0.986811, -0.0559771
14.4, 59, 5.97488e-05, -7.09694, 7.57656, 0.858552, -1.40107, -1.36641, 0.08702
14.4, 60, 1.67812e-05, 10.8595, -4.30247, -2.12052, 0.659966, 1.6663, -0.342012
14.4, 61, 4.35418e-05, 6.87853, -2.90219, 0.107293, 0.94658, 2.12924, -0.0273731
14.4, 62, 9.37015e-05, 7.70512, -4.56262, -2.06738, 1.04543, 1.7672, 0.0678892
14.4, 63, 3.90296e-05, 6.47654, -4.61939, 0.650466, 1.26625, 1.78049, -0.277485
14.4, 64, 7.3802e-05, 7.13783, 10.7741, 0.829871, -1.4474, 0.937207, 0.274369
14.5, 0, 1, -0.0126076, 0.00878011, 0.000609726, -0.00146001, -0.00112849, 3.58498e-05
14.5, 1, 5.01249e-05, -4.40552, 7.60551, -0.528501, -1.85012, -1.048, 0.0473621
14.5, 2, 4.00338e-05, -10.8216, 0.19285, 0.254779, 0.00938831, -1.94376, -0.000901773
14.5, 3, 9.44697e-05, -10.3169, 2.12779, -1.12466, -0.368671, -1.91197, -0.126459
14.5, 4, 6.55733e-05, -8.60685, -1.81369, -3.11591, 0.400097, -1.97217, 0.155155
14.5, 5, 9.7638e-05, 4.38579, -9.61061, 2.5038, 1.68904, 0.810275, 0.234411
14.5, 6, 6.56547e-05, -2.134, -9.41221, 2.5701, 1.91183, -0.442393, 0.053927
14.5, 7, 7.12277e-05, 7.87182, -6.54157, -1.94772, 1.18027, 1.52866, -0.174921
14.5, 8, 9.47982e-05, 6.96262, -7.31158, 2.5972, 1.28829, 1.39227, 0.198052
14.5, 9, 3.16923e-05, 5.46819, -2.55672, -1.41615, 0.985011, 2.314, -0.322083
14.5, 10, 8.49875e-05, 11.5241, 2.01082, -0.342532, -0.383509, 1.80317, -0.0867482
14.5, 11, 4.8264e-05, -4.23791, -9.01955, -1.57589, 1.7404, -0.950568, -0.0093451
14.5, 12, 1.28182e-05, 6.65765, -3.64549, 0.190515, 1.60008, 2.08281, 0.228296
14.5, 13, 7.54545e-05, 5.66731, -8.27314, -2.55565, 1.58789, 1.10168, -0.143375
14.5, 14, 5.68751e-05, -5.50314, -10.1505, -0.160345, 1.67884, -0.892528, 0.0746636
14.5, 15, 6.46331e-05, 10.8758, -1.29713, -2.34854, 0.17343, 1.83248, -0.283921
14.5, 16, 2.4874e-05, -11.5785, -6.06, 0.382043, 0.830227, -1.53058, 0.151579
14.5, 17, 1.12672e-05, 6.00462, -8.05998, 1.14948, 1.57329, 1.16366, 0.068943
14.5, 18, 8.11158e-05, -2.48901, -8.57716, -1.22334, 2.0334, -0.544925, 0.0174014
14.5, 19, 8.65035e-05, 11.6335, 0.976936, -1.72921, -0.168415, 1.80666, -0.292581
14.5, 20, 4.33736e-05, 7.55331, -8.25353, 2.38385, 1.46276, 1.18368, 0.298366
14.5, 21, 6.05119e-05, 11.2462, -5.51303, 0.814023, 0.875175, 1.60028, 0.2212
14.5, 22, 8.64022e-05, -4.0539, -12.121, -1.18524, 1.6386, -0.514885, -0.354855
14.5, 23, 7.39597e-05, 2.75774, -8.11373, 2.77583, 1.93998, 0.65296, -0.221445
14.5, 24, 2.81547e-05, -10.7483, 0.262589, 0.170839, -0.00730309, -1.90663, 0.0704081
14.5, 25, 2.25398e-05, 10.075, 1.39611, -1.41635, -0.229053, 1.94206, -0.0900358
14.5, 26, 2.82755e-05, 10.8828, -2.43077, -0.117344, 0.30019, 1.86321, 0.0104443
14.5, 27, 6.61919e-05, 7.92314, 6.92104, -2.05679, -1.26995, 1.41853, -0.197568
14.5, 28, 5.10881e-05, -5.65215, -10.0887, 1.73072, 1.59158, -0.922141, 0.264048
14.5, 29, 2.09879e-05, -7.46887, 5.16023, 1.0245, -1.17424, -1.71255, -0.0387277
14.5, 30, 3.44919e-05, 7.90336, -0.0855201, -1.66129, 0.0509412, 2.10727, 0.55563
14.5, 31, 5.36347e-05, 6.13091, -3.88025, -0.0575931, 1.15446, 1.92468, 0.0414078
14.5, 32, 3.19713e-05, -3.66617, 7.18957, 0.926004, -1.97056, -0.955494, -0.281127
14.5, 33, 1.58403e-05, 7.14459, 5.17115, 0.547892, -1.2425, 1.71637, -0.0394175
14.5, 34, 7.26674e-05, 2.33382, -8.67589, 1.52298, 2.01234, 0.505123, -0.0739781
14.5, 35, 9.78953e-05, -7.44041, -3.87155, 1.21486, 0.99309, -1.90853, -0.178956
14.5, 36, 4.10564e-05, 3.18524, -10.7258, 2.19037, 1.7804, 0.539256, 0.315573
14.5, 37, 5.97604e-05, 7.29577, -10.0938, 0.132963, 1.42544, 1.0842, 0.0404071
14.5, 38, 4.32689e-05, 10.4874, -5.54622, 1.21138, 0.680989, 1.62301, 0.239267
14.5, 39, 4.58942e-05, 5.31191, -10.5695, -1.86435, 1.57875, 0.835303, -0.352059
14.5, 40, 2.35646e-05, -5.36444, 7.02872, -1.7516, -1.65835, -1.26234, 0.1082
14.5, 41, 2.98217e-05, 8.5423, 10.571, 0.156413, -1.35245, 1.06265, 0.123846
14.5, 42, 4.13799e-05, 5.84104, 8.08227, -1.68939, -1.62878, 1.11879, -0.127134
14.5, 43, 7.61695e-05, 0.300724, 10.6852, -0.886859, -1.93133, 0.0461527, -0.0993419
14.5, 44, 7.26206e-05, -4.99546, -0.0700438, -0.0670098, 0.0807817, -2.81401, -0.132682
14.5, 45, 3.34746e-05, -8.30548, -2.77511, -0.0762447, 0.638344, -2.02887, 0.0124729
14.5, 46, 6.02464e-05, -9.63397, 1.39481, -2.98167, -0.297601, -1.91399, -0.0706922
14.5, 47, 8.61995e-05, 0.695158, -9.46897, -1.17961, 2.04043, 0.146242, -0.0166113
14.5, 48, 8.98993e-05, -3.05387, 9.52868, 0.524164, -1.90429, -0.632057, 0.0347536
14.5, 49, 9.4612e-05, 10.9481, -2.55478, 0.533605, 0.439006, 1.83006, 0.0714539
14.5, 50, 3.74827e-05, -4.76591, 10.9811, 0.701391, -1.65849, -0.753787, 0.160448
14.5, 51, 1.16268e-05, -0.982146, 5.04402, 0.535615, -2.47926, -0.366389, 1.12909
14.5, 52, 4.29822e-05, 8.07616, 3.07621, 1.8083, -0.710422, 1.96542, -0.185898
14.5, 53, 5.57933e-05, -5.56398, -10.1059, -0.252783, 1.64597, -0.789895, -0.150036
14.5, 54, 6.30884e-05, 11.6765, -0.871863, 0.921352, 0.0982619, 1.82974, 0.178185
14.5, 55, 4.15071e-05, -6.95382, 6.76122, 0.376615, -1.43273, -1.452, 0.0205333
14.5, 56, 8.77751e-05, 10.0939, 3.39284, -0.790341, -0.640393, 1.80049, -0.0979062
14.5, 57, 1.39243e-05, 9.3212, 1.66955, -1.04655, -0.445376, 1.97857, -0.0264093
14.5, 58, 3.51604e-05, 3.11362, -6.03873, -0.0849522, 2.1484, 1.06312, -0.054907
14.5, 59, 5.97488e-05, -7.2358, 7.43858, 0.867096, -1.37582, -1.39293, 0.0838513
14.5, 60, 1.67812e-05, 10.9242, -4.13533, -2.15446, 0.634233, 1.67629, -0.336869
14.5, 61, 4.35418e-05, 6.96993, -2.68791, 0.104503, 0.881202, 2.15543, -0.0284226
14.5, 62, 9.37015e-05, 7.80771, -4.38474, -2.06006, 1.00607, 1.78987, 0.0784728
14.5, 63, 3.90296e-05, 6.60066, -4.43954, 0.622454, 1.2156, 1.81571, -0.282644
14.5, 64, 7.3802e-05, 6.99244, 10.8669, 0.857231, -1.46025, 0.917486, 0.272802
14.6, 0, 1, -0.0127529, 0.00866574, 0.000613214, -0.001445, -0.00115912, 3.38846e-05
14.6, 1, 5.01249e-05, -4.58925, 7.4985, -0.523608, -1.82406, -1.09183, 0.0504793
14.6, 2, 4.00338e-05, -10.8188, -0.00138245, 0.254441, 0.0469436, -1.94033, -0.00585773
14.6, 3, 9.44697e-05, -10.3521, 1.93624, -1.13712, -0.334192, -1.91879, -0.122698
14.6, 4, 6.55733e-05, -8.56475, -2.01046, -3.09963, 0.441936, -1.96277, 0.170381
14.6, 5, 9.7638e-05, 4.55401, -9.5281, 2.52685, 1.67518, 0.839815, 0.226587
14.6, 6, 6.56547e-05, -1.9424, -9.45458, 2.57498, 1.91987, -0.405021, 0.043669
14.6, 7, 7.12277e-05, 7.98847, -6.38756, -1.96487, 1.15258, 1.55127, -0.168028
14.6, 8, 9.47982e-05, 7.09024, -7.17108, 2.61655, 1.26385, 1.41736, 0.188867
14.6, 9, 3.16923e-05, 5.56219, -2.32321, -1.44719, 0.894209, 2.35418, -0.298424
14.6, 10, 8.49875e-05, 11.4844, 2.19089, -0.351171, -0.411959, 1.79791, -0.0860114
14.6, 11, 4.8264e-05, -4.06306, -9.11287, -1.57652, 1.75635, -0.915803, -0.00318006
14.6, 12, 1.28182e-05, 6.81465, -3.43558, 0.213249, 1.53974, 2.11414, 0.22631
14.6, 13, 7.54545e-05, 5.82509, -8.1615, -2.56953, 1.56748, 1.1309, -0.134167
14.6, 14, 5.68751e-05, -5.33494, -10.2382, -0.153456, 1.68638, -0.861311, 0.0646207
14.6, 15, 6.46331e-05, 10.8916, -1.1137, -2.37659, 0.14288, 1.8359, -0.277168
14.6, 16, 2.4874e-05, -11.4944, -6.21252, 0.397167, 0.850694, -1.51967, 0.150885
14.6, 17, 1.12672e-05, 6.1608, -7.94208, 1.15616, 1.55017, 1.19411, 0.0646274
14.6, 18, 8.11158e-05, -2.285, -8.62934, -1.22127, 2.04616, -0.498584, 0.0240282
14.6, 19, 8.65035e-05, 11.6153, 1.15749, -1.75826, -0.196414, 1.80412, -0.288257
14.6, 20, 4.33736e-05, 7.69858, -8.13406, 2.41337, 1.4425, 1.20546, 0.292034
14.6, 21, 6.05119e-05, 11.3326, -5.35245, 0.836065, 0.852397, 1.61117, 0.219623
14.6, 22, 8.64022e-05, -3.88967, -12.1714, -1.22061, 1.64599, -0.492077, -0.352562
14.6, 23, 7.39597e-05, 2.951, -8.04626, 2.75292, 1.92459, 0.69643, -0.23654
14.6, 24, 2.81547e-05, -10.7475, 0.0716456, 0.178141, 0.0217353, -1.91231, 0.0756223
14.6, 25, 2.25398e-05, 10.0503, 1.59006, -1.4251, -0.265546, 1.93666, -0.0847644
14.6, 26, 2.82755e-05, 10.9112, -2.2441, -0.116243, 0.269219, 1.86976, 0.0115672
14.6, 27, 6.61919e-05, 7.79487, 7.06179, -2.07621, -1.29517, 1.39612, -0.190911
14.6, 28, 5.10881e-05, -5.49229, -10.1797, 1.7569, 1.60537, -0.897087, 0.259588
14.6, 29, 2.09879e-05, -7.58435, 4.98763, 1.02036, -1.13508, -1.73886, -0.0440962
14.6, 30, 3.44919e-05, 7.9055, 0.125239, -1.6051, -0.00813642, 2.10713, 0.567894
14.6, 31, 5.36347e-05, 6.24321, -3.68578, -0.053417, 1.091, 1.96364, 0.042089
14.6, 32, 3.19713e-05, -3.86187, 7.09136, 0.897544, -1.94284, -1.00823, -0.287962
14.6, 33, 1.58403e-05, 7.0183, 5.34131, 0.543792, -1.28298, 1.68633, -0.0425683
14.6, 34, 7.26674e-05, 2.53445, -8.62312, 1.51519, 1.99975, 0.550156, -0.0817755
14.6, 35, 9.78953e-05, -7.33868, -4.06114, 1.19657, 1.0411, -1.88264, -0.18685
14.6, 36, 4.10564e-05, 3.36286, -10.6705, 2.22164, 1.77176, 0.567923, 0.309683
14.6, 37, 5.97604e-05, 7.43756, -9.98436, 0.136991, 1.41031, 1.1048, 0.0401502
14.6, 38, 4.32689e-05, 10.5543, -5.38327, 1.23516, 0.656692, 1.6358, 0.23622
14.6, 39, 4.58942e-05, 5.46917, -10.4847, -1.89934, 1.56637, 0.859579, -0.34767
14.6, 40, 2.35646e-05, -5.52882, 6.90058, -1.7403, -1.62886, -1.30003, 0.117789
14.6, 41, 2.98217e-05, 8.40638, 10.6764, 0.168787, -1.3659, 1.04591, 0.123617
14.6, 42, 4.13799e-05, 5.67705, 8.19261, -1.70178, -1.65077, 1.0877, -0.120637
14.6, 43, 7.61695e-05, 0.107539, 10.6881, -0.896651, -1.93205, 0.0118585, -0.0964652
14.6, 44, 7.26206e-05, -4.97944, -0.35132, -0.0801705, 0.239583, -2.80702, -0.130318
14.6, 45, 3.34746e-05, -8.2392, -2.97717, -0.0749725, 0.687101, -2.0119, 0.0129654
14.6, 46, 6.02464e-05, -9.66193, 1.20315, -2.98817, -0.261417, -1.91885, -0.0593682
14.6, 47, 8.61995e-05, 0.899043, -9.45221, -1.18101, 2.03681, 0.18885, -0.0112354
14.6, 48, 8.98993e-05, -3.2437, 9.4636, 0.527535, -1.89197, -0.669503, 0.0326644
14.6, 49, 9.4612e-05, 10.9905, -2.37142, 0.540662, 0.408622, 1.83696, 0.0696867
14.6, 50, 3.74827e-05, -4.93121, 10.9044, 0.717354, -1.64731, -0.779031, 0.158801
14.6, 51, 1.16268e-05, -1.22868, 5.00013, 0.647753, -2.44802, -0.509889, 1.11217
14.6, 52, 4.29822e-05, 8.0028, 3.27187, 1.78919, -0.756449, 1.94726, -0.19627
14.6, 53, 5.57933e-05, -5.39826, -10.1839, -0.267142, 1.66671, -0.768868, -0.138689
14.6, 54, 6.30884e-05, 11.6849, -0.688787, 0.939053, 0.069716, 1.83156, 0.1758
14.6, 55, 4.15071e-05, -7.09559, 6.61456, 0.378595, -1.40235, -1.48077, 0.0190509
14.6, 56, 8.77751e-05, 10.0283, 3.57233, -0.800003, -0.672966, 1.78908, -0.0953187
14.6, 57, 1.39243e-05, 9.27455, 1.86703, -1.04895, -0.48759, 1.9705, -0.0216425
14.6, 58, 3.51604e-05, 3.32651, -5.92864, -0.0903877, 2.10806, 1.13796, -0.053771
14.6, 59, 5.97488e-05, -7.3721, 7.29797, 0.875322, -1.35008, -1.41899, 0.0806505
14.6, 60, 1.67812e-05, 10.9864, -3.96721, -2.18789, 0.608388, 1.68588, -0.331656
